2026/03/02 09:29 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","フード","おすすめ","00000003771:ハラミ焼き","","1500","1","2026/02/22 12:42:08","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","フード","一品料理","00000000144:ライス","","220","1","2026/02/22 12:42:08","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ウイスキー","00000002249:知多","ソーダ割りx1","900","1","2026/02/22 12:45:31","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 13:14:19","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ウイスキー","00000002249:知多","ソーダ割りx1","900","1","2026/02/22 13:14:19","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","ウイスキー","00000003673:富士山麓","ソーダ割りx1","1100","1","2026/02/22 13:26:09","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:31","2026/02/22 14:13:41","10","74630","23","ドリンク","サワー","00000000150:梅干しサワー","普通x1","770","1","2026/02/22 13:26:09","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:58","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:58","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:58","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:58","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:58","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","コース","コース","00000003093:ランチ麻布しきコース","","7000","1","2026/02/22 11:31:58","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/02/22 12:23:03","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","焼酎グラス","00000000035:しき焼酎（芋）グラス","お湯割りx1","660","1","2026/02/22 12:23:03","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","日本酒","00000000124:あつかん","","660","1","2026/02/22 12:23:03","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/02/22 14:03:05","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/02/22 14:03:05","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/02/22 14:03:05","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/02/22 14:03:05","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/02/22 14:03:05","20:配膳済"
"2026/02/22","日","2026/02/22 11:31:58","2026/02/22 14:03:42","6","48220","15","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/02/22 14:03:05","20:配膳済"
"2026/02/22","日","2026/02/22 11:40:21","2026/02/22 11:59:47","1","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/22 11:40:21","20:配膳済"
"2026/02/22","日","2026/02/22 11:44:24","2026/02/22 14:34:10","0","8800","2","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/02/22 11:44:24","20:配膳済"
"2026/02/22","日","2026/02/22 11:44:24","2026/02/22 14:34:10","0","8800","2","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/02/22 11:44:24","20:配膳済"
"2026/02/22","日","2026/02/22 11:58:23","2026/02/22 14:34:26","0","7900","2","ウーバーイーツ","鰻料理","00000004084:uberうな重松","","7700","1","2026/02/22 11:58:23","20:配膳済"
"2026/02/22","日","2026/02/22 11:58:23","2026/02/22 14:34:26","0","7900","2","ウーバーイーツ","鰻料理","00000004092:uber大盛り","","200","1","2026/02/22 11:58:23","20:配膳済"
"2026/02/22","日","2026/02/22 11:59:59","2026/02/22 12:25:44","2","2200","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/02/22 12:00:47","20:配膳済"
"2026/02/22","日","2026/02/22 11:59:59","2026/02/22 12:25:44","2","2200","2","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 大盛りx1","1100","1","2026/02/22 12:00:54","20:配膳済"
"2026/02/22","日","2026/02/22 11:59:59","2026/02/22 12:25:11","2","1100","1","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/02/22 12:00:47","20:配膳済"
"2026/02/22","日","2026/02/22 11:59:59","2026/02/22 12:25:44","2","1100","1","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 大盛りx1","1100","1","2026/02/22 12:00:54","20:配膳済"
"2026/02/22","日","2026/02/22 12:00:47","2026/02/22 12:29:19","1","1350","2","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/02/22 12:00:47","20:配膳済"
"2026/02/22","日","2026/02/22 12:00:47","2026/02/22 12:29:19","1","1350","2","ランチ","サイドメニュー","00000004042:納豆","","150","1","2026/02/22 12:00:47","20:配膳済"
"2026/02/22","日","2026/02/22 12:01:36","2026/02/22 12:28:30","2","2300","2","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/02/22 12:03:26","20:配膳済"
"2026/02/22","日","2026/02/22 12:01:36","2026/02/22 12:28:30","2","2300","2","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/22 12:03:26","20:配膳済"
"2026/02/22","日","2026/02/22 12:10:48","2026/02/22 12:32:26","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/22 12:12:07","20:配膳済"
"2026/02/22","日","2026/02/22 12:15:29","2026/02/22 12:45:38","2","2300","2","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/22 12:16:26","20:配膳済"
"2026/02/22","日","2026/02/22 12:15:29","2026/02/22 12:45:38","2","2300","2","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 少なめx1","1100","1","2026/02/22 12:16:26","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","ドリンク","ソフトドリンク","00000003761:内臓美人茶","","660","1","2026/02/22 12:16:24","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","フード","サラダ","00000001077:シーザー風サラダ","","1600","1","2026/02/22 12:22:27","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","ランチ","ランチ","00000004033:ハラミうな重定食","並盛x1","4200","1","2026/02/22 12:27:42","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","フード","おすすめ","00000002647:とり天4カン","","880","1","2026/02/22 12:32:11","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","フード","焼き物","00000000066:ぎんだら焼","","1800","1","2026/02/22 12:32:11","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","ドリンク","ソフトドリンク","00000003761:内臓美人茶","","660","1","2026/02/22 12:33:24","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/02/22 13:04:53","20:配膳済"
"2026/02/22","日","2026/02/22 12:16:24","2026/02/22 13:18:09","2","11120","8","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/02/22 13:04:53","20:配膳済"
"2026/02/22","日","2026/02/22 12:29:08","2026/02/22 13:16:52","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/02/22 12:29:57","20:配膳済"
"2026/02/22","日","2026/02/22 12:29:08","2026/02/22 13:16:52","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/22 12:29:57","20:配膳済"
"2026/02/22","日","2026/02/22 12:33:11","2026/02/22 12:54:48","3","4200","3","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/22 12:33:11","20:配膳済"
"2026/02/22","日","2026/02/22 12:33:11","2026/02/22 12:54:48","3","4200","3","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/02/22 12:33:11","20:配膳済"
"2026/02/22","日","2026/02/22 12:33:11","2026/02/22 12:54:48","3","4200","3","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/02/22 12:33:11","20:配膳済"
"2026/02/22","日","2026/02/22 12:58:31","2026/02/22 13:17:44","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/22 12:58:31","20:配膳済"
"2026/02/22","日","2026/02/22 13:05:09","2026/02/22 15:20:26","1","0","1","ランチ","ランチ","00000003226:ポイントカードうな重梅","大盛りx1","0","1","2026/02/22 13:05:09","20:配膳済"
"2026/02/22","日","2026/02/22 13:08:31","2026/02/22 19:29:36","2","16000","2","コース","コース","00000004205:歓送迎会コース飲み放題","","8000","1","2026/02/22 17:06:23","20:配膳済"
"2026/02/22","日","2026/02/22 13:08:31","2026/02/22 19:29:36","2","16000","2","コース","コース","00000004205:歓送迎会コース飲み放題","","8000","1","2026/02/22 17:06:23","20:配膳済"
"2026/02/22","日","2026/02/22 13:13:59","2026/02/22 13:42:54","1","1800","1","ランチ","ランチ","00000004029:カキフライ定食","並盛x1","1800","1","2026/02/22 13:20:56","20:配膳済"
"2026/02/22","日","2026/02/22 13:58:57","2026/02/22 14:29:36","2","3000","2","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/02/22 14:00:33","20:配膳済"
"2026/02/22","日","2026/02/22 13:58:57","2026/02/22 14:29:36","2","3000","2","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/02/22 14:00:33","20:配膳済"
"2026/02/22","日","2026/02/22 15:20:41","2026/02/22 20:58:43","0","3430","1","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/22 15:20:41","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:07:23","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:07:23","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 17:46:49","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/02/22 17:46:49","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/02/22 17:51:09","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/02/22 17:51:09","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","フード","お刺身","00000001072:お刺身盛合せ","三点1人前x1","1320","1","2026/02/22 17:53:49","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","フード","おすすめ","00000000899:骨せんべい","","440","1","2026/02/22 17:54:42","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","フード","おすすめ","00000003817:馬刺し","","1540","1","2026/02/22 18:06:29","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","ドリンク","焼酎グラス","00000000035:しき焼酎（芋）グラス","ロックx1","660","1","2026/02/22 18:16:14","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","ドリンク","ウイスキー","00000003235:角","ソーダ割りx1","700","1","2026/02/22 18:33:30","20:配膳済"
"2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","ドリンク","ソフトドリンク","00000003761:内臓美人茶","","660","1","2026/02/22 18:33:30","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:37:51","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:37:51","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/02/22 17:41:15","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/02/22 17:41:15","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","ドリンク","ソフトドリンク","00000000048:オレンジジュース","","550","1","2026/02/22 17:41:15","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","サラダ","00000000062:大和芋のとろろサラダ","","1500","1","2026/02/22 17:41:15","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","揚げ物","00000000130:メヒカリの唐揚げ","","1100","1","2026/02/22 17:41:15","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","一品料理","00000000300:きゅうりのお新香","","500","1","2026/02/22 17:41:15","20:配膳済"
"2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","ドリンク","サワー","00000003230:自家製レモンサワー","メガx1","1200","1","2026/02/22 18:00:37","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:39:12","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:39:12","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:39:12","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","サワー","00000003756:内臓美人ハイ","普通x1","770","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","00000002558:肝焼き","","600","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","00000002558:肝焼き","","600","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","00000002558:肝焼き","","600","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","00000000052:うなぎ白焼き","","6000","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","00000003817:馬刺し","","1540","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","00000004208:白子ポン酢","","1210","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","00000000899:骨せんべい","","440","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","00000002554:うな重 竹","並盛x1","5800","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","00000002554:うな重 竹","並盛x1","5800","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","00000002555:うな重 梅","少なめx1","4200","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","00000004213:くじら","","1650","1","2026/02/22 18:45:22","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","00000004261:山菜の天ぷら","","770","1","2026/02/22 18:47:29","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 18:55:43","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","日本酒","00000002262:貴","","1100","1","2026/02/22 19:05:18","20:配膳済"
"2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","日本酒","00000002262:貴","","1100","1","2026/02/22 20:13:59","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:57:07","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お通し","00000004006:お通し","","660","1","2026/02/22 17:57:07","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お通し","00000004006:お通し","","0","0","2026/02/22 17:57:07","30:キャンセル済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ソフトドリンク","00000003134:アップルジュース","","550","1","2026/02/22 17:59:07","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 17:59:07","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 17:59:07","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","揚げ物","00000003105:牡蠣フライ(2個)","","1100","1","2026/02/22 18:04:31","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","揚げ物","00000000664:牡蠣フライ1個","","550","1","2026/02/22 18:04:31","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","揚げ物","00000000130:メヒカリの唐揚げ","","1100","1","2026/02/22 18:04:47","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お刺身","00000001072:お刺身盛合せ","三点２人前x1","2200","1","2026/02/22 18:04:47","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","00000003817:馬刺し","","1540","1","2026/02/22 18:04:47","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","00000002644:海鮮パクチー春巻1本","","500","1","2026/02/22 18:06:10","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","焼き物","00000000066:ぎんだら焼","","1800","1","2026/02/22 18:07:38","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","00000003209:フライドポテト","塩味x1","440","1","2026/02/22 18:10:46","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ソフトドリンク","00000003134:アップルジュース","","550","1","2026/02/22 18:20:08","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/22 18:22:33","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","サワー","00000000032:ウーロンハイ","普通x1","660","1","2026/02/22 18:22:33","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","00000004261:山菜の天ぷら","","770","1","2026/02/22 18:40:09","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/02/22 18:40:09","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/02/22 18:40:09","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","一品料理","00000000135:お新香盛","","770","1","2026/02/22 18:48:51","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","日本酒","00000002262:貴","","1100","1","2026/02/22 18:56:18","20:配膳済"
"2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","日本酒","00000002262:貴","","1100","1","2026/02/22 18:56:18","20:配膳済"
"2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/02/22 18:14:46","20:配膳済"
"2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/02/22 18:14:46","20:配膳済"
"2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","ウイスキー","00000002249:知多","ソーダ割りx1","900","1","2026/02/22 18:56:01","20:配膳済"
"2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","果実酒","00000004008:梅酒","ソーダ割りx1","660","1","2026/02/22 18:56:01","20:配膳済"
