予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20250725 20:32:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,2030,2200,,,,2,,A1,,,,,,,
20250725 20:51:18,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1830,2000,,,,2,,B2,,,,萌,,,
20250726 08:54:19,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1700,1900,,,,9,,"B3, B4",,,,,,,
20250726 09:44:16,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1930,2100,お席のみのご予約,,,2,HPG即,A3,SCP170423,100,,,,,
20250726 11:25:20,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1930,2100,お席のみのご予約,,,3,HPG即,D個室1,SCP179357,150,,,,,
20250726 12:14:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1220,1350,,,,2,,A1,,,,,,,
20250726 12:17:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1220,1350,,,,4,,B4,,,,,,,
20250726 12:21:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1225,1355,,,,2,,B2,,,,,,,
20250726 12:26:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1235,1405,,,,2,,B3,,,,,,,
20250726 13:23:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1320,1450,,,,4,,D個室1,,,,,,,
20250726 14:08:32,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1800,1930,,,,3,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250726 14:45:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1450,1620,,,,3,,A5,,,,,,,
20250726 15:23:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1520,1650,,,,4,,D個室1,,,,,,,
20250726 17:48:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1750,1920,,,,2,,A4,,,,,,,
20250726 19:16:11,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,2010,2140,,,,2,,B3,,,,,,,
20250726 19:16:19,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,2015,2145,,,,3,,B4,,,,,,,
20250726 19:17:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1915,2045,,,,1,,C1(カウンター),,,,,,,
20250726 19:27:08,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,2005,2135,,,,2,,A4,,,,,,,
20250726 20:08:19,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,2030,2200,お席のみのご予約,,,2,HPG即,A1,SCP239311,100,,,,,
20250727 11:30:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1135,1305,,,,2,,A5,,,,,,,
20250727 11:33:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1130,1300,,,,2,,A3,,,,,,,
20250727 11:55:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1155,1325,,,,3,,B4,,,,,,,
20250727 12:12:34,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1230,1400,,,,2,,B1,,,,,,,
20250727 13:08:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1310,1440,,,,2,,A3,,,,,,,
20250727 13:10:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1315,1445,,,,2,,A1,,,,,,,
20250727 13:12:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1320,1450,,,,2,,A5,,,,,,,
20250727 14:03:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1405,1535,,,,6,,"A3, A4",,,,,,,
20250727 16:01:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1605,1735,,,,2,,A5,,,,,,,
20250727 16:54:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1650,1820,,,,2,,A5,,,,,,,
20250727 17:22:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1720,1850,,,,2,,A3,,,,,,,
20250727 17:36:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1735,1905,,,,2,,B1,,,,,,,
20250727 17:52:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1750,1920,,,,2,,B3,,,,,,,
20250727 18:12:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1810,1940,,,,4,,B4,,,,,,,
20250727 18:20:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1820,1950,,,,2,,A1,,,,,,,
20250727 19:37:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1935,2105,,,,2,,A3,,,,,,,
20250727 19:41:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,1940,2110,,,,2,,B1,,,,,,,
20250727 20:10:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250727,2010,2140,,,,2,,B4,,,,,,,
20250728 21:01:56,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250729,1930,2100,お席のみのご予約,,,3,HPG即,A3,SCP432389,150,,,,,
20250729 10:59:32,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250729,1835,2005,,,,5,,D個室1,,,,大人4子供1,,,
20250729 17:23:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250729,1720,1850,,,,2,,A5,,,,,,,
20250729 17:29:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250729,1725,1855,,,,2,,A1,,,,,,,
20250729 19:12:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250729,1910,2040,,,,1,,A1,,,,,,,
20250729 20:01:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250729,2000,2130,,,,2,,A5,,,,,,,
20250730 11:33:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1135,1305,,,,2,,A5,,,,,,,
20250730 11:47:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1150,1320,,,,2,,A3,,,,,,,
20250730 12:29:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1225,1355,,,,2,,A1,,,,,,,
20250730 12:44:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1255,1425,,,,2,,A3,,,,,,,
20250730 12:57:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1255,1425,,,,2,,B3,,,,,,,
20250730 18:27:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1825,1955,,,,2,,A1,,,,,,,
20250730 18:37:07,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1930,2100,,,,3,,A5,,,,,,,
20250731 12:20:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1220,1350,,,,1,,A1,,,,,,,
20250731 13:04:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1310,1440,,,,4,,A3,,,,,,,
20250731 14:49:53,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1730,1900,お席のみのご予約,,,2,HPG即,A1,SCP691324,100,,,,,
20250731 17:15:05,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1900,2030,,,,2,,A1,,,,,,,
20250731 17:40:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1740,1910,,,,2,,A3,,,,,,,
20250731 17:48:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1745,1915,,,,2,,B1,,,,,,,
20250731 18:02:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1805,1935,,,,2,,B2,,,,,,,
20250731 18:21:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1820,1950,,,,2,,A4,,,,,,,
20250731 18:27:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1825,1955,,,,2,,B4,,,,,,,
20250731 19:17:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1915,2045,,,,2,,A3,,,,,,,
20250731 19:46:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1945,2115,,,,2,,A5,,,,,,,
