取引No,元取引No,取引日,取引時間,来店日,来店時間,店舗番号,店舗名,取引種別,レジ番号,レジ担当者番号,レジ担当者名,商品名,バリエーション種別1,バリエーション種別2,販売単位,商品単価,販売分量,商品数,商品合計金額,割引・割増,個別割引・割増金額,単位,個別割引・割増数,個別割引・割増合計金額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額,小計数,小計,外税額,カスタム割引・割増,端数値引,割引調整,合計,内消費税,合計（10%標準）,内消費税（10%標準）,合計（8%標準）,内消費税（8%標準）,合計（8%軽減）,内消費税（8%軽減）,合計（非課税）,クレジットカード(Airペイ タッチ),クレジットカード(Airペイ),現金,iD(Airペイ),交通系電子マネー(Airペイ),UnionPay 銀聯(Airペイ),ポイント(ホットペッパーグルメ),QUICPay(Airペイ),QR決済(Airペイ QR),スマート支払い(ホットペッパーグルメ),QR決済(Airペイ),クレジットカード(オンライン決済),クレジットカード(モバイルオーダー 店外版),ポイント(Airペイ ポイント),クレジットカード/電子マネー(Square),Pontaポイント/リクルートポイント,Apple Pay(Airペイ),お預り金額,おつり金額
HD0020250103171150888,,2025/01/03,19:19:12,2025/01/03,17:10:20,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お冷,,,,0,,5,0,,0,-,0,0,,0,0,0,0,70,24250,2425,0,0,0,26675,2425,26675,2425,0,0,0,0,0,0,0,27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27005,330
HD0020250103171150888,,2025/01/03,19:19:12,2025/01/03,17:10:20,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,コーラ,,,0,,1,0,,0,-,0,0,,0,0,0,0,70,24250,2425,0,0,0,26675,2425,26675,2425,0,0,0,0,0,0,0,27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27005,330
HD0020250103171150888,,2025/01/03,19:19:12,2025/01/03,17:10:20,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク2,ハイボール,,,0,,4,0,,0,-,0,0,,0,0,0,0,70,24250,2425,0,0,0,26675,2425,26675,2425,0,0,0,0,0,0,0,27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27005,330
HD0020250103171150888,,2025/01/03,19:19:12,2025/01/03,17:10:20,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,梅酒【ロック】,,,0,,3,0,,0,-,0,0,,0,0,0,0,70,24250,2425,0,0,0,26675,2425,26675,2425,0,0,0,0,0,0,0,27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27005,330
HD0020250103171150888,,2025/01/03,19:19:12,2025/01/03,17:10:20,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,きつねピザ,,,,480,,1,480,,0,-,0,0,,0,0,0,0,70,24250,2425,0,0,0,26675,2425,26675,2425,0,0,0,0,0,0,0,27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27005,330
HD0020250103171150888,,2025/01/03,19:19:12,2025/01/03,17:10:20,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,2,560,,0,-,0,0,,0,0,0,0,70,24250,2425,0,0,0,26675,2425,26675,2425,0,0,0,0,0,0,0,27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27005,330
HD0020250103171150888,,2025/01/03,19:19:12,2025/01/03,17:10:20,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ミニトマト肉巻き,,,,240,,1,240,,0,-,0,0,,0,0,0,0,70,24250,2425,0,0,0,26675,2425,26675,2425,0,0,0,0,0,0,0,27005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27005,330
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,2,600,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,9,4500,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,アスパラ肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,1,220,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,たこわさ,,,,450,,1,450,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,枝豆とベーコンのバター醤油,,,,400,,1,400,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,つくね,,,,280,,2,560,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103175742387,,2025/01/03,19:42:42,2025/01/03,17:57:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚豚串,,,,280,,1,280,,0,-,0,0,,0,0,0,0,19,7570,757,0,0,0,8327,757,8327,757,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,8327,0
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お通し,女性,,,300,,4,1200,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,黒チーズ,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,えのき肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,豚しそ巻き,,,,220,,2,440,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ミニトマト肉巻き,,,,240,,3,720,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,椎茸肉巻き,,,,280,,3,840,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,レタス巻き,,,,280,,3,840,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,イカの一夜干し,,,,780,,1,780,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,記憶に残るポテトサラダ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,梅水晶,,,,480,,1,480,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,きつね納豆,,,,480,,1,480,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,鶏唐揚げ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ジンジャーエール【瓶】,,,,400,,1,400,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,かめやハイボール,ジンジャー,,,600,,1,600,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,カルピスサワー,カルピスサワー,,,500,,1,500,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,緑茶,,,,300,,1,300,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,焼きおにぎり,,,,380,,2,760,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103165742220,,2025/01/03,19:47:45,2025/01/03,16:56:19,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,オレンジ【100%】,,,,400,,1,400,,0,-,0,0,,0,0,0,0,33,11780,1178,0,0,0,12958,1178,12958,1178,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,42
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,かめやハイボール,極かめやハイボール,,,550,,1,550,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,枝豆,,,,380,,1,380,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,抹茶ハイ,ノーマル,,,550,,2,1100,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ピリ辛メンマ,,,,400,,1,400,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,わさびと食べる紅生姜のだし巻き,,,,580,,1,580,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,1,300,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,女性,,,300,,1,300,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,茄子巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,1,220,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,アスパラ肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,節ポテト,,,,580,,1,580,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,モヒート,,,,600,,1,600,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,鬼おろしサワー【果実酒】,レモン【ソーダ】,,,600,,1,600,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,鬼おろしサワー【果実酒】,キウイ【ロック】,,,650,,1,650,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103184148145,,2025/01/03,20:16:17,2025/01/03,18:37:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,きつねピザ,,,,480,,1,480,,0,-,0,0,,0,0,0,0,17,7580,758,0,0,0,8338,758,8338,758,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,0,0,0,0,0,8338,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,女性,,,300,,1,300,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,2,600,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,瓶ビール【赤星】,,,,680,,1,680,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,金黒（芋）,水割り,,,500,,1,500,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,漬物盛り合わせ,,,,580,,1,580,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,イモフライ,,,,380,,1,380,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,のりチーズ,,,,280,,3,840,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,3,840,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,つくね,,,,280,,3,840,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,3,660,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ハムカツ,,,,380,,1,380,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,焼きおにぎり,,,,380,,3,1140,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,きつね納豆,,,,480,,1,480,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,冷やしトマト,,,,680,,1,680,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,大那【特別純米】,,,,850,,1,850,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お冷,,,,0,,4,0,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,四季桜【とちぎの星】,,,,800,,1,800,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,緑茶,,,,300,,2,600,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,かめやハイボール,かめやハイボール,,,500,,1,500,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,椎茸肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
HD0020250103185941784,,2025/01/03,20:27:31,2025/01/03,18:55:23,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えのき肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,38,12770,1277,0,0,0,14047,1277,14047,1277,0,0,0,0,0,0,14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,0
