取引No,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ QR),クレジットカード(オンライン決済),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジ担当者名,ID,カテゴリー名,メニュー名,価格,注文数量
RB0120260213211005000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260213211005000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,1
RB0120260213230616000,2026/02/13,23:11:05,7260,7260,,,7260,,,,,,,,,,,,,,,,,,,,3,4,00:00:00,,,,,,,
RB0120260213230616000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,3
RB0120260213230616000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Arrow Head,2000,1
RB0120260213230616000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260213230616000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,1
RB0120260213213800000,2026/02/13,23:45:44,10560,10560,,,10560,,,,,,,,,,,,,,,,,,,,2,5,00:00:00,,,,,,,
RB0120260213213800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260213213800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ハートランド,1000,1
RB0120260213213800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,山葵と梨のスマッシュ,2300,1
RB0120260213213800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Japanese High Tea,1800,2
RB0120260213213800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Hojicha Negroni,1700,1
RB0120260213231453000,2026/02/14,00:31:32,7590,7590,,,7590,,,,,,,,,,,,,,,,,,,,1,7,00:00:00,,,,,,,
RB0120260213231453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260213231453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1400,3
RB0120260213231453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,パナメラ・カルベネ・ソーヴィニョン,1600,1
RB0120260213231453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,デザート,本日のデザート,1200,1
RB0120260213231453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,禁断パスタ,1800,1
RB0120260213231453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,バーニャカウダ,1000,1
RB0120260213231453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,紅茶,1000,1
RB0120260213233325000,2026/02/14,00:42:34,12210,12210,,,12210,,,,,,,,,,,,,,,,,,,,3,2,00:00:00,,,,,,,
RB0120260213233325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,3
RB0120260213233325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,デバルド・ビアンコ,1200,8
RB0120260214181523000,2026/02/14,18:52:38,2860,2860,,,2860,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260214181523000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260214181523000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,ウーロン茶,800,1
RB0120260214181523000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,フィーバーツリーソーダ,800,1
RB0120260214181511000,2026/02/14,19:49:26,13000,13000,,,13000,,,,,,,,,,,,,,,,,,,,2,1,00:00:00,,,,,,,
RB0120260214181511000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,コース&セット,6500円飲み放題付（2時間制）,6500,2
RB0120260214184144000,2026/02/14,20:41:19,45980,45980,,,45980,,,,,,,,,,,,,,,,,,,,8,12,00:00:00,,,,,,,
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,MIXローストナッツ,800,2
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,8
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,1
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Japanese High Tea,1800,2
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Niu Japonica,1600,2
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ノンアルコールカクテル,シャーリーテンプル,1300,4
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,柿の種,300,4
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,本わさびジンソニック,1800,5
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,4
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア赤　1,800円",1800,2
RB0120260214184144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア白　1,800円",1800,1
RB0120260214181516000,2026/02/14,20:57:22,18040,18040,,,18040,,,,,,,,,,,,,,,,,,,,2,5,00:00:00,,,,,,,
RB0120260214181516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,コース&セット,招待日和コース(食事のみ)+チャージ別＋サ別,10000,1
RB0120260214181516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,1
RB0120260214181516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,トマトのカプレーゼ,1500,1
RB0120260214181516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,2
RB0120260214181516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260214202914000,2026/02/14,21:30:04,9360,9360,,,9360,,,,,,,,,,,,,,,,,,,,2,8,00:00:00,,,,,,,
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,1
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,鶏もものソテー,1800,1
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,デザート,本日のデザート,1200,1
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,ガーリックシュリンプ,1500,1
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Syndicate,1800,1
RB0120260214202914000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア赤　1,800円",1800,1
RB0120260214211355000,2026/02/14,22:50:44,7150,7150,,,7150,,,,,,,,,,,,,,,,,,,,2,4,00:00:00,,,,,,,
RB0120260214211355000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260214211355000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Arrow Head,2000,1
RB0120260214211355000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Syndicate,1800,1
RB0120260214211355000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260214222503000,2026/02/14,22:51:42,5060,5060,,,5060,,,,,,,,,,,,,,,,,,,,2,2,00:00:00,,,,,,,
RB0120260214222503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260214222503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Espresso Martini,1800,2
RB0120260214230615000,2026/02/14,23:07:58,5060,5060,,,5060,,,,,,,,,,,,,,,,,,,,2,2,00:00:00,,,,,,,
RB0120260214230615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260214230615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Espresso Martini,1800,2
RB0120260214231506000,2026/02/14,23:35:55,12650,12650,,,12650,,,,,,,,,,,,,,,,,,,,5,6,00:00:00,,,,,,,
RB0120260214231506000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生チョコレート,1000,1
RB0120260214231506000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,5
RB0120260214231506000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Japanese High Tea,1800,2
RB0120260214231506000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,セイロンバックスフィズ,1500,1
RB0120260214231506000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260214231506000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドリンク,梅酒,1200,1
RB0120260214224440000,2026/02/14,23:51:25,9020,9020,,,9020,,,,,,,,,,,,,,,,,,,,2,7,00:00:00,,,,,,,
RB0120260214224440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,MIXローストナッツ,800,1
RB0120260214224440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260214224440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,丸氷,100,1
RB0120260214224440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Syndicate,1800,1
RB0120260214224440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,セイロンバックスフィズ,1500,1
RB0120260214224440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア白　1,800円",1800,1
RB0120260214224440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドリンク,梅酒,1200,1
RB0120260214220830000,2026/02/14,23:53:54,8690,8690,,,8690,,,,,,,,,,,,,,,,,,,,2,6,00:00:00,,,,,,,
RB0120260214220830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生チョコレート,1000,1
RB0120260214220830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260214220830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,セイロンバックスフィズ,1500,1
RB0120260214220830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,グレープフルーツジュース,800,1
RB0120260214220830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア赤　1,800円",1800,1
RB0120260214220830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア白　1,800円",1800,1
RB0120260215202802000,2026/02/15,21:19:35,4180,4180,,,4180,,,,,,,,,,,,,,,,,,,,2,2,00:00:00,,,,,,,
RB0120260215202802000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260215202802000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,2
RB0120260215200334000,2026/02/15,21:20:26,13640,13640,,,13640,,,,,,,,,,,,,,,,,,,,2,8,00:00:00,,,,,,,
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生チョコレート,1000,1
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,鶏もものソテー,1800,1
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Niu Japonica,1600,1
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,ラザニア,1600,1
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Tommy's Verde Margarita,1800,1
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,本わさびジンソニック,1800,1
RB0120260215200334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア赤　1,800円",1800,1
RB0120260215231425000,2026/02/15,23:16:15,4140,4140,,,4140,,,,,,,,,,,,,,,,,,,,0,5,00:00:00,,,,,,,
RB0120260215231425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260215231425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生ハム盛り,1600,1
RB0120260215231425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Japanese High Tea,1800,1
RB0120260215231425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Tommy's Verde Margarita,1800,1
RB0120260215231425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Hojicha Negroni,1700,1
RB0120260216184204000,2026/02/16,21:00:46,14520,14520,,,14520,,,,,,,,,,,,,,,,,,,,2,5,00:00:00,,,,,,,
RB0120260216184204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,コース&セット,招待日和コース(食事のみ)+チャージ別＋サ別,10000,1
RB0120260216184204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,1
RB0120260216184204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,丸氷,100,1
RB0120260216184204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,アードベック 10年,1600,1
RB0120260216184204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ハーパー,1000,1
RB0120260216185545000,2026/02/16,21:58:53,18940,18940,,,18940,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260216185545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,コース&セット,6500円飲み放題付（2時間制）,6500,2
RB0120260216185545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,タリスカー10年,1400,2
RB0120260216185545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,2
RB0120260216190340000,2026/02/16,22:40:17,33130,33130,,,33130,,,,,,,,,,,,,,,,,,,,3,7,00:00:00,,,,,,,
RB0120260216190340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,3
RB0120260216190340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン,ボトルワイン,16000,1
RB0120260216190340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン,ボトルワイン,7000,1
RB0120260216190340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,丸氷,100,1
RB0120260216190340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,3
RB0120260216190340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,デバルド・ビアンコ,1200,2
RB0120260216190340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ベルヴォア レッド,2500,1
RB0120260216220928000,2026/02/16,22:56:27,8360,8360,,,8360,,,,,,,,,,,,,,,,,,,,2,5,00:00:00,,,,,,,
RB0120260216220928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260216220928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,唐揚げ,1300,1
RB0120260216220928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,禁断パスタ,1800,1
RB0120260216220928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Japanese High Tea,1800,1
RB0120260216220928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Hojicha Negroni,1700,1
RB0120260216190020000,2026/02/16,22:57:09,4050,4050,,,4050,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260216190020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,2
RB0120260216190020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,唐揚げ,1300,1
RB0120260216190020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,ボロネーゼ,1600,2
RB0120260216220615000,2026/02/16,23:25:20,31170,31170,,,31170,,,,,,,,,,,,,,,,,,,,6,7,00:00:00,,,,,,,
RB0120260216220615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,6
RB0120260216220615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,氷、ボトル割りもの（割引対象外）,1500,2
RB0120260216220615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ウイスキーボトル,15000,1
RB0120260216220615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,テキーラ,ドンフリオ　ブランコ,1500,5
RB0120260216220615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,フレンチフライ,1000,1
RB0120260216220615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,鶏もものソテー,1800,1
RB0120260216220615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,CLP持ち込みボトル割りもの/杯,300,7
RB0120260216231224000,2026/02/16,23:42:13,3240,3240,,,3240,,,,,,,,,,,,,,,,,,,,0,3,00:00:00,,,,,,,
RB0120260216231224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260216231224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,ドライフルーツ,1000,1
RB0120260216231224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,2
RB0120260216231411000,2026/02/16,23:46:30,23540,23540,,,23540,,,,,,,,,,,,,,,,,,,,5,9,00:00:00,,,,,,,
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,5
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,前菜の盛り合わせ,1800,1
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,サラダ,シーザーサラダ フル,1600,1
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,禁断パスタ,1800,2
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Japanese High Tea,1800,3
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ノンアルコールカクテル,シャーリーテンプル,1300,1
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,本わさびジンソニック,1800,1
RB0120260216231411000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,フィーバーツリーソーダ,800,2
RB0120260216190349000,2026/02/17,00:01:20,5280,5280,,,5280,,,,,,,,,,,,,,,,,,,,0,4,00:00:00,,,,,,,
RB0120260216190349000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260216190349000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,ドリンク,1200,3
RB0120260216190349000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Syndicate,1800,1
RB0120260216190349000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,2
RB0120260217195754000,2026/02/17,19:59:30,4290,4290,,,4290,,,,,,,,,,,,,,,,,,,,1,4,00:00:00,,,,,,,
RB0120260217195754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,パプリカ詰めオリーブ,1000,1
RB0120260217195754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,1
RB0120260217195754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,パナメラ・シャルドネ,1600,1
RB0120260217195754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,鴨のスモーク,800,1
RB0120260217204808000,2026/02/17,22:26:11,71500,71500,,,71500,,,,,,,,,,,,,,,,,,,,13,1,00:00:00,,,,,,,
RB0120260217204808000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,コース&セット,その他CLPコース,5500,13
RB0120260217223605000,2026/02/17,23:00:55,2610,2610,,,2610,,,,,,,,,,,,,,,,,,,,1,3,00:00:00,,,,,,,
RB0120260217223605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260217223605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1500,1
RB0120260217223605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1400,1
RB0120260217204855000,2026/02/18,00:14:52,24310,24310,,,24310,,,,,,,,,,,,,,,,,,,,1,10,00:00:00,,,,,,,
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,1
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,ビーフジャーキー,1000,1
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1300,1
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,2
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ハートランド,1000,3
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,3
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,唐揚げ,1300,1
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,本わさびジンソニック,1800,3
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,1
RB0120260217204855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ダルモア 12年,1700,1
RB0120260218184058000,2026/02/18,19:50:02,16280,16280,,,16280,,,,,,,,,,,,,,,,,,,,2,10,00:00:00,,,,,,,
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,トマトのカプレーゼ,1500,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生ハム盛り,1600,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,デザート,本日のデザート,1200,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,禁断パスタ,1800,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ノンアルコールカクテル,【AL】ピニャコラーダ,2000,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Hojicha Negroni,1700,1
RB0120260218184058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,バーニャカウダ,1000,1
RB0120260218202939000,2026/02/18,21:56:41,27060,27060,,,27060,,,,,,,,,,,,,,,,,,,,6,7,00:00:00,,,,,,,
RB0120260218202939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,MIXローストナッツ,800,1
RB0120260218202939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,6
RB0120260218202939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260218202939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ノンアルコールカクテル,シャーリーテンプル,1300,2
RB0120260218202939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,バーニャカウダ,1000,1
RB0120260218202939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,ローター・トラウベンモスト,1200,2
RB0120260218202939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン,テバルド・ビアンコ,6500,2
RB0120260218220156000,2026/02/18,23:29:30,16830,16830,,,16830,,,,,,,,,,,,,,,,,,,,3,9,00:00:00,,,,,,,
RB0120260218220156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,チーズ盛り合わせ,2200,1
RB0120260218220156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,3
RB0120260218220156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,2
RB0120260218220156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,デバルド・ロッソ,1200,1
RB0120260218220156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260218220156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,山葵と梨のスマッシュ,2300,1
